"","YEAR","LocationAbbr","LocationDesc","TopicType","TopicDesc","DataSource","Response","Data_Value_Unit","Data_Value_Type","Data_Value_Footnote_Symbol","Data_Value_Footnote","Data_Value_Std_Err","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Gender","Race","Age","Education","GeoLocation","TopicTypeId","TopicId","MeasureId","StratificationID1","StratificationID2","StratificationID3","StratificationID4","SubMeasureID","DisplayOrder","Percent of Current Smokers Who Want to Quit","Quit Attempt in Past Year Among Current Cigarette Smokers","Smoking Status","User Status"
"2557",2010,"IN","Indiana","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Ever","%","Percentage",NA,NA,1.5,12,18,1053,"Female","All Races","All Ages","Middle School","(39.766910452000445, -86.14996019399968)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS08",8,NA,NA,15,NA
"2558",2010,"IN","Indiana","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.2,0.6,1.2,2067,"Overall","All Races","All Ages","Middle School","(39.766910452000445, -86.14996019399968)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS09",9,NA,NA,0.9,NA
"2559",2010,"IN","Indiana","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.7,5.8,8.6,2607,"Overall","All Races","All Ages","High School","(39.766910452000445, -86.14996019399968)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,7.2,NA
"2560",2010,"IN","Indiana","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.8,6.6,9.6,1298,"Male","All Races","All Ages","High School","(39.766910452000445, -86.14996019399968)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,8.1,NA
"2561",2010,"IN","Indiana","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.3,0.6,1.6,1002,"Male","All Races","All Ages","Middle School","(39.766910452000445, -86.14996019399968)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS09",9,NA,NA,1.1,NA
"2562",2010,"IN","Indiana","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.3,0.1,1.1,1053,"Female","All Races","All Ages","Middle School","(39.766910452000445, -86.14996019399968)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS09",9,NA,NA,0.6,NA
"2563",2010,"IN","Indiana","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,1,4,7.8,1287,"Female","All Races","All Ages","High School","(39.766910452000445, -86.14996019399968)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,5.9,NA
"2564",2010,"IN","Indiana","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Current","%","Percentage",NA,NA,0.7,5.9,8.5,2635,"Overall","All Races","All Ages","High School","(39.766910452000445, -86.14996019399968)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS10",10,NA,NA,NA,7.2
"2565",2010,"IN","Indiana","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Current","%","Percentage",NA,NA,0.4,1.7,3.3,2084,"Overall","All Races","All Ages","Middle School","(39.766910452000445, -86.14996019399968)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","1EDU","YTS10",10,NA,NA,NA,2.5
"2566",2010,"IN","Indiana","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Current","%","Percentage",NA,NA,1,9.8,13.8,1314,"Male","All Races","All Ages","High School","(39.766910452000445, -86.14996019399968)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS10",10,NA,NA,NA,11.8
"2567",2010,"IN","Indiana","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Current","%","Percentage",NA,NA,0.8,2.6,5.8,1016,"Male","All Races","All Ages","Middle School","(39.766910452000445, -86.14996019399968)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS10",10,NA,NA,NA,4.2
"2568",2010,"IN","Indiana","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Current","%","Percentage",NA,NA,0.5,1.4,3.2,1299,"Female","All Races","All Ages","High School","(39.766910452000445, -86.14996019399968)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS10",10,NA,NA,NA,2.3
"2569",2010,"IN","Indiana","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Current","%","Percentage",NA,NA,0.2,0.4,1,1057,"Female","All Races","All Ages","Middle School","(39.766910452000445, -86.14996019399968)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","1EDU","YTS10",10,NA,NA,NA,0.7
"2570",2010,"IN","Indiana","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Ever","%","Percentage",NA,NA,0.7,4.6,7.4,2086,"Overall","All Races","All Ages","Middle School","(39.766910452000445, -86.14996019399968)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","1EDU","YTS11",11,NA,NA,NA,6
"2571",2010,"IN","Indiana","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Ever","%","Percentage",NA,NA,1.3,12.9,17.9,2631,"Overall","All Races","All Ages","High School","(39.766910452000445, -86.14996019399968)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS11",11,NA,NA,NA,15.4
"2572",2010,"IN","Indiana","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Ever","%","Percentage",NA,NA,1.8,20.4,27.6,1314,"Male","All Races","All Ages","High School","(39.766910452000445, -86.14996019399968)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS11",11,NA,NA,NA,24
"2573",2010,"IN","Indiana","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Ever","%","Percentage",NA,NA,1.4,7,12.4,1016,"Male","All Races","All Ages","Middle School","(39.766910452000445, -86.14996019399968)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS11",11,NA,NA,NA,9.7
"2574",2010,"IN","Indiana","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Ever","%","Percentage",NA,NA,0.5,1.1,2.9,1058,"Female","All Races","All Ages","Middle School","(39.766910452000445, -86.14996019399968)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","1EDU","YTS11",11,NA,NA,NA,2
"2575",2010,"IN","Indiana","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Ever","%","Percentage",NA,NA,0.9,4.7,8.3,1295,"Female","All Races","All Ages","High School","(39.766910452000445, -86.14996019399968)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS11",11,NA,NA,NA,6.5
"2576",2010,"IN","Indiana","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.6,1.2,3.4,2635,"Overall","All Races","All Ages","High School","(39.766910452000445, -86.14996019399968)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,NA,2.3
"2577",2010,"IN","Indiana","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.2,0.1,0.7,2084,"Overall","All Races","All Ages","Middle School","(39.766910452000445, -86.14996019399968)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","1EDU","YTS12",12,NA,NA,NA,0.4
"2578",2010,"IN","Indiana","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.4,0.1,1.5,1016,"Male","All Races","All Ages","Middle School","(39.766910452000445, -86.14996019399968)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS12",12,NA,NA,NA,0.8
"2579",2010,"IN","Indiana","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.9,2,5.4,1314,"Male","All Races","All Ages","High School","(39.766910452000445, -86.14996019399968)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,NA,3.7
"2580",2010,"IN","Indiana","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.3,0,1.2,1299,"Female","All Races","All Ages","High School","(39.766910452000445, -86.14996019399968)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,NA,0.6
"2581",2010,"IN","Indiana","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.1,0,0.1,1057,"Female","All Races","All Ages","Middle School","(39.766910452000445, -86.14996019399968)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","1EDU","YTS12",12,NA,NA,NA,0
"2582",2010,"KY","Kentucky","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,3.4,36.7,50.1,297,"Overall","All Races","All Ages","Middle School","(37.645970271000465, -84.77497104799966)","BEH","105BEH","170CES","1GEN","8AGE","6RAC","1EDU","YTS01",1,43.4,NA,NA,NA
"2583",2010,"KY","Kentucky","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,2.2,41.7,50.5,697,"Overall","All Races","All Ages","High School","(37.645970271000465, -84.77497104799966)","BEH","105BEH","170CES","1GEN","8AGE","6RAC","2EDU","YTS01",1,46.1,NA,NA,NA
"2584",2010,"KY","Kentucky","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,4.4,33.6,50.8,159,"Male","All Races","All Ages","Middle School","(37.645970271000465, -84.77497104799966)","BEH","105BEH","170CES","2GEN","8AGE","6RAC","1EDU","YTS02",2,42.2,NA,NA,NA
"2585",2010,"KY","Kentucky","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,2.7,38.7,49.3,338,"Male","All Races","All Ages","High School","(37.645970271000465, -84.77497104799966)","BEH","105BEH","170CES","2GEN","8AGE","6RAC","2EDU","YTS02",2,44,NA,NA,NA
"2586",2010,"KY","Kentucky","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,3.4,41.6,55,355,"Female","All Races","All Ages","High School","(37.645970271000465, -84.77497104799966)","BEH","105BEH","170CES","3GEN","8AGE","6RAC","2EDU","YTS03",3,48.3,NA,NA,NA
"2587",2010,"KY","Kentucky","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,5.4,34.8,55.8,136,"Female","All Races","All Ages","Middle School","(37.645970271000465, -84.77497104799966)","BEH","105BEH","170CES","3GEN","8AGE","6RAC","1EDU","YTS03",3,45.3,NA,NA,NA
"2588",2010,"KY","Kentucky","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,3.2,47.1,59.7,319,"Overall","All Races","All Ages","Middle School","(37.645970271000465, -84.77497104799966)","BEH","105BEH","169QUA","1GEN","8AGE","6RAC","1EDU","YTS04",4,NA,53.4,NA,NA
"2589",2010,"KY","Kentucky","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,2.1,49,57.4,799,"Overall","All Races","All Ages","High School","(37.645970271000465, -84.77497104799966)","BEH","105BEH","169QUA","1GEN","8AGE","6RAC","2EDU","YTS04",4,NA,53.2,NA,NA
"2590",2010,"KY","Kentucky","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,4.6,42.2,60.4,170,"Male","All Races","All Ages","Middle School","(37.645970271000465, -84.77497104799966)","BEH","105BEH","169QUA","2GEN","8AGE","6RAC","1EDU","YTS05",5,NA,51.3,NA,NA
"2591",2010,"KY","Kentucky","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,3.2,46.7,59.1,394,"Male","All Races","All Ages","High School","(37.645970271000465, -84.77497104799966)","BEH","105BEH","169QUA","2GEN","8AGE","6RAC","2EDU","YTS05",5,NA,52.9,NA,NA
"2592",2010,"KY","Kentucky","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,4,48.5,64.1,146,"Female","All Races","All Ages","Middle School","(37.645970271000465, -84.77497104799966)","BEH","105BEH","169QUA","3GEN","8AGE","6RAC","1EDU","YTS06",6,NA,56.3,NA,NA
"2593",2010,"KY","Kentucky","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,3.2,47.2,59.8,400,"Female","All Races","All Ages","High School","(37.645970271000465, -84.77497104799966)","BEH","105BEH","169QUA","3GEN","8AGE","6RAC","2EDU","YTS06",6,NA,53.5,NA,NA
"2594",2010,"KY","Kentucky","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Current","%","Percentage",NA,NA,1.2,24.3,28.9,3476,"Overall","All Races","All Ages","High School","(37.645970271000465, -84.77497104799966)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS07",7,NA,NA,26.6,NA
"2595",2010,"KY","Kentucky","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Current","%","Percentage",NA,NA,0.8,7.4,10.6,4121,"Overall","All Races","All Ages","Middle School","(37.645970271000465, -84.77497104799966)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS07",7,NA,NA,9,NA
"2596",2010,"KY","Kentucky","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Current","%","Percentage",NA,NA,1,7.7,11.5,2074,"Male","All Races","All Ages","Middle School","(37.645970271000465, -84.77497104799966)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS07",7,NA,NA,9.6,NA
"2597",2010,"KY","Kentucky","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Current","%","Percentage",NA,NA,1.6,24.4,30.8,1645,"Male","All Races","All Ages","High School","(37.645970271000465, -84.77497104799966)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS07",7,NA,NA,27.6,NA
"2598",2010,"KY","Kentucky","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Current","%","Percentage",NA,NA,0.9,6.5,9.9,2038,"Female","All Races","All Ages","Middle School","(37.645970271000465, -84.77497104799966)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS07",7,NA,NA,8.2,NA
"2599",2010,"KY","Kentucky","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Current","%","Percentage",NA,NA,1.4,22.7,28.3,1813,"Female","All Races","All Ages","High School","(37.645970271000465, -84.77497104799966)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS07",7,NA,NA,25.5,NA
"2600",2010,"KY","Kentucky","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Ever","%","Percentage",NA,NA,1.4,24.4,29.8,4084,"Overall","All Races","All Ages","Middle School","(37.645970271000465, -84.77497104799966)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS08",8,NA,NA,27.1,NA
"2601",2010,"KY","Kentucky","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Ever","%","Percentage",NA,NA,1.6,51.3,57.7,3440,"Overall","All Races","All Ages","High School","(37.645970271000465, -84.77497104799966)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS08",8,NA,NA,54.5,NA
"2602",2010,"KY","Kentucky","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Ever","%","Percentage",NA,NA,1.9,50.3,57.9,1639,"Male","All Races","All Ages","High School","(37.645970271000465, -84.77497104799966)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS08",8,NA,NA,54.1,NA
"2603",2010,"KY","Kentucky","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Ever","%","Percentage",NA,NA,1.8,26.1,33.1,2061,"Male","All Races","All Ages","Middle School","(37.645970271000465, -84.77497104799966)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS08",8,NA,NA,29.6,NA
"2604",2010,"KY","Kentucky","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Ever","%","Percentage",NA,NA,1.9,51.2,58.6,1793,"Female","All Races","All Ages","High School","(37.645970271000465, -84.77497104799966)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS08",8,NA,NA,54.9,NA
"2605",2010,"KY","Kentucky","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Ever","%","Percentage",NA,NA,1.4,21.8,27.2,2017,"Female","All Races","All Ages","Middle School","(37.645970271000465, -84.77497104799966)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS08",8,NA,NA,24.5,NA
"2606",2010,"KY","Kentucky","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.9,11,14.6,3476,"Overall","All Races","All Ages","High School","(37.645970271000465, -84.77497104799966)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,12.8,NA
"2607",2010,"KY","Kentucky","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.4,1.8,3.4,4121,"Overall","All Races","All Ages","Middle School","(37.645970271000465, -84.77497104799966)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS09",9,NA,NA,2.6,NA
"2608",2010,"KY","Kentucky","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.5,2,3.8,2074,"Male","All Races","All Ages","Middle School","(37.645970271000465, -84.77497104799966)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS09",9,NA,NA,2.9,NA
"2609",2010,"KY","Kentucky","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,1.2,11.4,16.2,1645,"Male","All Races","All Ages","High School","(37.645970271000465, -84.77497104799966)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,13.8,NA
"2610",2010,"KY","Kentucky","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.5,1.5,3.3,2038,"Female","All Races","All Ages","Middle School","(37.645970271000465, -84.77497104799966)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS09",9,NA,NA,2.4,NA
"2611",2010,"KY","Kentucky","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,1.1,9.7,13.9,1813,"Female","All Races","All Ages","High School","(37.645970271000465, -84.77497104799966)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,11.8,NA
"2612",2010,"KY","Kentucky","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Current","%","Percentage",NA,NA,0.6,6.6,9,4184,"Overall","All Races","All Ages","Middle School","(37.645970271000465, -84.77497104799966)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","1EDU","YTS10",10,NA,NA,NA,7.8
"2613",2010,"KY","Kentucky","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Current","%","Percentage",NA,NA,1.2,14.4,19.2,3507,"Overall","All Races","All Ages","High School","(37.645970271000465, -84.77497104799966)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS10",10,NA,NA,NA,16.8
"2614",2010,"KY","Kentucky","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Current","%","Percentage",NA,NA,2.1,24.3,32.5,1677,"Male","All Races","All Ages","High School","(37.645970271000465, -84.77497104799966)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS10",10,NA,NA,NA,28.4
"2615",2010,"KY","Kentucky","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Current","%","Percentage",NA,NA,1.1,10.7,15.1,2104,"Male","All Races","All Ages","Middle School","(37.645970271000465, -84.77497104799966)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS10",10,NA,NA,NA,12.9
"2616",2010,"KY","Kentucky","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Current","%","Percentage",NA,NA,0.4,1.5,3.1,2070,"Female","All Races","All Ages","Middle School","(37.645970271000465, -84.77497104799966)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","1EDU","YTS10",10,NA,NA,NA,2.3
"2617",2010,"KY","Kentucky","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Current","%","Percentage",NA,NA,0.7,3.6,6.4,1813,"Female","All Races","All Ages","High School","(37.645970271000465, -84.77497104799966)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS10",10,NA,NA,NA,5
"2618",2010,"KY","Kentucky","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Ever","%","Percentage",NA,NA,1.1,15.5,19.9,4204,"Overall","All Races","All Ages","Middle School","(37.645970271000465, -84.77497104799966)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","1EDU","YTS11",11,NA,NA,NA,17.7
"2619",2010,"KY","Kentucky","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Ever","%","Percentage",NA,NA,1.9,29,36.4,3470,"Overall","All Races","All Ages","High School","(37.645970271000465, -84.77497104799966)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS11",11,NA,NA,NA,32.7
"2620",2010,"KY","Kentucky","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Ever","%","Percentage",NA,NA,2.7,42.5,53.1,1652,"Male","All Races","All Ages","High School","(37.645970271000465, -84.77497104799966)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS11",11,NA,NA,NA,47.8
"2621",2010,"KY","Kentucky","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Ever","%","Percentage",NA,NA,1.7,22.7,29.5,2113,"Male","All Races","All Ages","Middle School","(37.645970271000465, -84.77497104799966)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS11",11,NA,NA,NA,26.1
"2622",2010,"KY","Kentucky","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Ever","%","Percentage",NA,NA,0.7,7.6,10.4,2081,"Female","All Races","All Ages","Middle School","(37.645970271000465, -84.77497104799966)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","1EDU","YTS11",11,NA,NA,NA,9
"2623",2010,"KY","Kentucky","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Ever","%","Percentage",NA,NA,1.4,14.6,20.2,1808,"Female","All Races","All Ages","High School","(37.645970271000465, -84.77497104799966)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS11",11,NA,NA,NA,17.4
"2624",2010,"KY","Kentucky","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.3,1.5,2.5,4184,"Overall","All Races","All Ages","Middle School","(37.645970271000465, -84.77497104799966)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","1EDU","YTS12",12,NA,NA,NA,2
"2625",2010,"KY","Kentucky","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.7,6.6,9.4,3507,"Overall","All Races","All Ages","High School","(37.645970271000465, -84.77497104799966)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,NA,8
"2626",2010,"KY","Kentucky","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.5,2.8,4.8,2104,"Male","All Races","All Ages","Middle School","(37.645970271000465, -84.77497104799966)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS12",12,NA,NA,NA,3.8
"2627",2010,"KY","Kentucky","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,1.2,11.8,16.4,1677,"Male","All Races","All Ages","High School","(37.645970271000465, -84.77497104799966)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,NA,14.1
"2628",2010,"KY","Kentucky","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.4,0.9,2.5,1813,"Female","All Races","All Ages","High School","(37.645970271000465, -84.77497104799966)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,NA,1.7
"2629",2010,"KY","Kentucky","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.1,0,0.3,2070,"Female","All Races","All Ages","Middle School","(37.645970271000465, -84.77497104799966)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","1EDU","YTS12",12,NA,NA,NA,0.1
"2630",2010,"MS","Mississippi","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,5.5,47.4,69,74,"Overall","All Races","All Ages","Middle School","(32.745510099000455, -89.53803082499968)","BEH","105BEH","170CES","1GEN","8AGE","6RAC","1EDU","YTS01",1,58.2,NA,NA,NA
"2631",2010,"MS","Mississippi","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,3.2,44.9,57.3,261,"Overall","All Races","All Ages","High School","(32.745510099000455, -89.53803082499968)","BEH","105BEH","170CES","1GEN","8AGE","6RAC","2EDU","YTS01",1,51.1,NA,NA,NA
"2632",2010,"MS","Mississippi","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,4.8,40.9,59.9,131,"Male","All Races","All Ages","High School","(32.745510099000455, -89.53803082499968)","BEH","105BEH","170CES","2GEN","8AGE","6RAC","2EDU","YTS02",2,50.4,NA,NA,NA
"2633",2010,"MS","Mississippi","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage","*","Data in these cells have been suppressed because of a small sample size",NA,NA,NA,NA,"Male","All Races","All Ages","Middle School","(32.745510099000455, -89.53803082499968)","BEH","105BEH","170CES","2GEN","8AGE","6RAC","1EDU","YTS02",2,NA,NA,NA,NA
"2634",2010,"MS","Mississippi","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,2.6,47,57,130,"Female","All Races","All Ages","High School","(32.745510099000455, -89.53803082499968)","BEH","105BEH","170CES","3GEN","8AGE","6RAC","2EDU","YTS03",3,52,NA,NA,NA
"2635",2010,"MS","Mississippi","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage","*","Data in these cells have been suppressed because of a small sample size",NA,NA,NA,NA,"Female","All Races","All Ages","Middle School","(32.745510099000455, -89.53803082499968)","BEH","105BEH","170CES","3GEN","8AGE","6RAC","1EDU","YTS03",3,NA,NA,NA,NA
"2636",2010,"MS","Mississippi","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,6.2,48,72.2,78,"Overall","All Races","All Ages","Middle School","(32.745510099000455, -89.53803082499968)","BEH","105BEH","169QUA","1GEN","8AGE","6RAC","1EDU","YTS04",4,NA,60.1,NA,NA
